"CERT","CITYST","COST","FAILDATE","FAILYR","ID","NAME","QBFASSET","QBFDEP","RESTYPE"
21676,"AUSTIN, TX",14529,"7/2/1986","1986","1223","NATIONAL BANK OF TEXAS",33378,31725,"FAILURE"
28681,"LANCASTER, OH",152257,"7/9/1986","1986","1224","EQUITABLE FSB",691489,645718,"ASSISTANCE"
9730,"CLARISSA, MN",7287,"7/11/1986","1986","1225","FARMERS STATE BANK OF CLARISSA",17918,16791,"FAILURE"
32103,"SAN FRANCISCO, CA",8547,"7/14/1986","1986","1226","ATLAS S&LA",76393,85678,"ASSISTANCE"
4164,"OKLAHOMA CITY, OK",220721,"7/14/1986","1986","1227","THE FIRST NAT BK & TR CO. OF OKLAHOMA",1754157,1301346,"FAILURE"
16969,"CALLAO, MO",1011,"7/17/1986","1986","1228","CALLAO COMMUNITY BANK",5671,5652,"FAILURE"
19579,"GENEVA, NE",2362,"7/17/1986","1986","1229","FILLMORE COUNTY BANK",11975,11175,"FAILURE"
20457,"ALBUQUERQUE, NM",34266,"7/17/1986","1986","1230","NEW MEXICO NATIONAL BANK",159298,149163,"FAILURE"
12142,"KIOWA, KS",5110,"7/17/1986","1986","1231","THE BANK OF KIOWA",10924,11019,"FAILURE"
2230,"SHERIDAN, WY",5576,"7/17/1986","1986","1232","THE FIRST NATIONAL BANK OF SHERIDAN",69334,63573,"FAILURE"
8438,"TRIMBLE, TN",7372,"7/18/1986","1986","1233","FARMER'S BANK",21445,20248,"FAILURE"
20355,"ODESSA, TX",10434,"7/18/1986","1986","1234","PERMIAN BANK",41221,38366,"FAILURE"
32044,"SAN DIEGO, CA",39820,"7/18/1986","1986","1235","SUN S&LA",370935,334444,"ASSISTANCE"
31173,"PORTLAND, OR",25235,"7/23/1986","1986","1236","LINCOLN S&LA",261702,230363,"ASSISTANCE"
14111,"MCCUNE, KS",1713,"7/24/1986","1986","1237","MCCUNE STATE BANK",9134,8673,"FAILURE"
4492,"PRAIRIE CITY, IA",1802,"7/24/1986","1986","1238","THE FIRST NATIONAL BANK OF PRAIRIE CITY",18948,19248,"FAILURE"
28328,"VIRDEN, IL",18680,"7/25/1986","1986","1239","CENTRAL ILLINOIS S&LA",47585,58893,"FAILURE"
30768,"CINCINNATI, OH",8837,"7/25/1986","1986","1240","MAJOR FEDERAL S&LA",24999,21433,"FAILURE"
23021,"CONIFER, CO",580,"7/25/1986","1986","1241","MOUNTAIN VALLEY BANK",8054,7346,"FAILURE"
21622,"BAILEY, CO",0,"7/25/1986","1986","1242","THE BANK OF PARK COUNTY",5950,5015,"FAILURE"
15109,"IOWA FALLS, IA",4832,"7/31/1986","1986","1243","CITIZENS STATE BANK",53963,53474,"FAILURE"
1186,"EDEN, TX",2513,"7/31/1986","1986","1244","EDEN STATE BANK",13340,13225,"FAILURE"
4068,"CORDELL, OK",8763,"7/31/1986","1986","1245","FIRST NATIONAL BANK IN CORDELL",23026,22814,"FAILURE"
5409,"GERING, NE",19503,"7/31/1986","1986","1246","THE GERING NATIONAL BANK & TRUST",70213,70580,"FAILURE"
27888,"WASHINGTON, DC",52892,"8/1/1986","1986","1247","NATIONAL PERMANENT BANK FSB",1033795,738982,"ASSISTANCE"
17310,"DALLAS, TX",16142,"8/7/1986","1986","1248","FIRST CITIZENS BANK",112668,105402,"FAILURE"
18377,"GRAETTINGER, IA",711,"8/7/1986","1986","1249","GRAETTINGER STATE BANK",11828,11459,"FAILURE"
16800,"ESTON, KS",3740,"8/7/1986","1986","1250","THE EASTON STATE BANK",17197,17162,"FAILURE"
4088,"EL RENO, OK",15522,"8/7/1986","1986","1251","THE FIRST NAT BANK & TRUST CO. OF EL RENO",47182,44238,"FAILURE"
23229,"MEDICINE BOW, WY",1585,"8/8/1986","1986","1252","MEDICINE BOW STATE BANK",4810,4207,"FAILURE"
31959,"SOLDOTNA, AK",13423,"8/8/1986","1986","1253","PENINSULA FS&LA",42622,41337,"FAILURE"
16698,"OKLAHOMA CITY, OK",55820,"8/14/1986","1986","1254","CITIZENS NATIONAL BANK & TRUST CO",179081,183284,"FAILURE"
8112,"YATES CENTER, KS",7531,"8/14/1986","1986","1255","THE STATE EXCHANGE BANK",27813,26692,"FAILURE"
15603,"WESTPHALIA, KS",0,"8/15/1986","1986","1256","STATE BANK OF WESTPHALIA",4830,4728,"ASSISTANCE"
13714,"MENDON, IL",8019,"8/20/1986","1986","1257","MENDON STATE BANK",18891,17590,"FAILURE"
20116,"DANBURY, TX",2510,"8/21/1986","1986","1258","DANBURY BANK",9358,9635,"FAILURE"
3051,"RIFLE, CO",3374,"8/21/1986","1986","1259","THE FIRST NATIONAL BANK IN RIFLE",17588,17465,"FAILURE"
9662,"MINNEAPOLIS, KS",2359,"8/21/1986","1986","1260","UNITED BANK OF MINNEAPOLIS",22692,22069,"FAILURE"
32123,"HIALEAH, FL",,"8/27/1986","1986","1261","METROPOLITAN FS&LA",49772,49937,"FAILURE"
31902,"WITCHITA, KS",8155,"8/27/1986","1986","1262","RESERVE S&LA",21510,27141,"ASSISTANCE"
23248,"ALBANY, MO",2118,"8/28/1986","1986","1263","ALBANY STATE BANK",4676,4921,"FAILURE"
25047,"CASPER, WY",1187,"8/28/1986","1986","1264","AMERICAN NATIONAL BANK OF EASTRIDGE",4367,4055,"FAILURE"
18749,"BUENA VISTA, CO",12192,"8/28/1986","1986","1265","BUENA VISTA BANK & TRUST COMPANY",32769,30475,"FAILURE"
28326,"CLEVELAND, OH",82655,"8/29/1986","1986","1266","CITIZENS FS&LA",434768,475182,"ASSISTANCE"
28520,"COLUMBUS, OH",33121,"8/29/1986","1986","1267","DOLLAR SAVINGS BANK",334304,314651,"ASSISTANCE"
31870,"KILGORE, TX",,"8/29/1986","1986","1268","FIRST SA OF KILGORE",21562,21784,"ASSISTANCE"
20178,"OMAK, WA",221,"8/30/1986","1986","1269","MID VALLEY BANK",39139,39085,"ASSISTANCE"
10673,"FAIRVIEW, OK",6515,"9/4/1986","1986","1270","FAIRVIEW STATE BANK OF FAIRVIEW",24000,23700,"FAILURE"
20616,"MIDLAND, TX",27499,"9/4/1986","1986","1271","WESTERN BANK",77432,70599,"FAILURE"
19167,"TULSA, OK",13412,"9/10/1986","1986","1272","CENTRAL BANK & TRUST OF TULSA",80147,71573,"FAILURE"
31615,"SANTA FE, NM",3359,"9/11/1986","1986","1273","DE VARGAS S&LA BANK",19062,16530,"ASSISTANCE"
28664,"FILLMORE, CA",59454,"9/12/1986","1986","1274","RAMONA  S&LA",108085,95957,"FAILURE"
30438,"DALLAS, TX",2336791,"9/12/1986","1986","1275","WESTERN S&LA",1960164,1806271,"FAILURE"
21149,"PASADENA, TX",3216,"9/18/1986","1986","1276","TEXAS INDEPENDENCE BANK",12252,11976,"FAILURE"
31338,"WALNUT CREEK, CA",166700,"9/19/1986","1986","1277","CAL AMERICA S&LA",413015,367829,"ASSISTANCE"
21038,"LUBBOCK, TX",11781,"9/19/1986","1986","1278","TEXAS BANK & TRUST COMPANY",39250,35812,"FAILURE"
23738,"RICHARDSON, TX",14141,"9/25/1986","1986","1279","HERITAGE NATIONAL BANK",33112,29998,"FAILURE"
16861,"LA CROSSE, KS",5486,"9/25/1986","1986","1280","THE HOME STATE BANK",14718,13596,"FAILURE"
17532,"LAFAYETTE, LA",65539,"9/26/1986","1986","1281","AMERICAN BANK & TRUST COMPANY",210925,191717,"FAILURE"
31384,"SOUTH BELOIT, IL",20282,"10/1/1986","1986","1282","REPUBLIC SAVINGS BANK",56847,60316,"ASSISTANCE"
24201,"HOUSTON, TX",5250,"10/2/1986","1986","1283","CENTURY NATIONAL BANK",15522,13503,"FAILURE"
24270,"VISTA, CA",1716,"10/2/1986","1986","1284","FRONTIER NATIONAL BANK",9913,10614,"FAILURE"
14957,"MOUND CITY, MO",7219,"10/2/1986","1986","1285","MISSOURI FARMERS BANK",25963,25440,"FAILURE"
22869,"HERMISTON, OR",1044,"10/3/1986","1986","1286","COLUMBIA COMMUNITY BANK",5257,4977,"FAILURE"
24727,"COVINA, CA",1401,"10/9/1986","1986","1287","INDEPENDENT NATIONAL BANK",28334,27744,"FAILURE"
28527,"WOODWARD, OK",103691,"10/10/1986","1986","1288","HOMESTEAD S&LA",134982,149213,"FAILURE"
32157,"NORTHRIDGE, CA",,"10/10/1986","1986","1289","UNIFIED SAVINGS BANK",102833,104759,"FAILURE"
23409,"BAGGS, WY",718,"10/17/1986","1986","1290","VALLEY STATE BANK",5008,4611,"FAILURE"
5437,"GERING, NE",3873,"10/23/1986","1986","1291","BANK OF GERING",24155,22157,"FAILURE"
27712,"RAVENSWOOD, WV",238,"10/23/1986","1986","1292","FARMERS FS&LA",131271,124706,"ASSISTANCE"
30071,"SPARTANSBURG, SC",64,"10/23/1986","1986","1293","FIRST STATE S&LA",78769,77864,"ASSISTANCE"
22145,"ANCHORAGE, AK",21960,"10/23/1986","1986","1294","SECURITY NATIONAL BANK",41829,41634,"FAILURE"
19010,"STILLWATER, OK",7607,"10/23/1986","1986","1295","STILLWATER COMMUNITY BANK",22610,22641,"FAILURE"
27649,"SAGINAW, MI",17172,"10/31/1986","1986","1296","FAMILY FS&LA",338904,354906,"ASSISTANCE"
20758,"BLANCHARD, LA",11598,"10/31/1986","1986","1297","REPUBLIC BANK",41684,39419,"FAILURE"
23504,"JULESBURG, CO",1482,"11/5/1986","1986","1298","SEDGWICK COUNTY BANK",3825,3665,"FAILURE"
1620,"ST. JOSEPH, MO",8681,"11/6/1986","1986","1299","FIRST STOCK YARDS BANK",31589,31526,"FAILURE"
12998,"DONNA, TX",6912,"11/6/1986","1986","1300","THE CITIZENS STATE BANK",27468,27793,"FAILURE"
4090,"ENID, OK",27385,"11/6/1986","1986","1301","THE FIRST NATIONAL BANK & TR CO.",100115,96804,"FAILURE"
1428,"SAVANNAH, MO",7485,"11/6/1986","1986","1302","THE HOME BANK",39092,40088,"FAILURE"
10995,"CHOKIO, MN",4880,"11/7/1986","1986","1303","CHOKIO STATE BANK",11917,10959,"FAILURE"
24081,"BATON ROUGE, LA",28671,"11/7/1986","1986","1304","METROPOLITAN BANK & TRUST COMPANY",70053,69201,"FAILURE"
13570,"HOXIE, KS",9004,"11/13/1986","1986","1305","THE HOXIE STATE BANK",35821,33362,"FAILURE"
18871,"TEMPLE, OK",511,"11/14/1986","1986","1306","FIRST NATIONAL BANK OF TEMPLE",7346,7124,"FAILURE"
24395,"SAN JOSE, CA",133,"11/14/1986","1986","1307","THE BANK OF NORTHERN CALIFORNIA",16095,15774,"FAILURE"
3547,"WILLOWS, CA",2465,"11/20/1986","1986","1308","FIRST NATIONAL BANK",62962,59245,"FAILURE"
19098,"NORMAN, OK",12399,"11/20/1986","1986","1309","NORMAN BANK OF COMMERCE",43525,41632,"FAILURE"
24855,"COLLEGE STATION, TX",2976,"11/20/1986","1986","1310","TEXANA NATIONAL BANK OF COLLEGE",12085,11897,"FAILURE"
32105,"GRAND JUNCTION, CO",0,"11/21/1986","1986","1311","FIRST SECURITY  S&LA",55238,52133,"ASSISTANCE"
31493,"METAIRIE, LA",278766,"11/21/1986","1986","1312","GULF FEDERAL SAVINGS BANK",499112,375140,"ASSISTANCE"
4166,"OKLAHOMA CITY, OK",78778,"11/24/1986","1986","1313","BANK OF OKLAHOMA, OKLA. CITY, N.A.",468166,349863,"ASSISTANCE"
15409,"MORRISTOWN, TN",11300,"11/26/1986","1986","1314","BANK OF COMMERCE",66627,64699,"ASSISTANCE"
5258,"STEWARTVILLE, MN",980,"12/4/1986","1986","1315","FIRST NATIONAL BANK OF STEWARTVILLE",18475,18282,"FAILURE"
19094,"HAYS, KS",15458,"12/4/1986","1986","1316","HAYS STATE BANK",27762,32252,"FAILURE"
15371,"BORGER, TX",17761,"12/4/1986","1986","1317","PANHANDLE BANK & TRUST COMPANY",112074,99900,"FAILURE"
4069,"CORDELL, OK",35620,"12/5/1986","1986","1318","CORDELL NATIONAL BANK",78649,73505,"FAILURE"
29048,"PINE BLUFF, AR",1696677,"12/5/1986","1986","1319","FIRSTSOUTH  FS&LA",1680854,1500237,"FAILURE"
14262,"WINDSOR, MO",7670,"12/9/1986","1986","1320","THE CITIZENS BANK OF WINDSOR",24790,24271,"FAILURE"
29461,"ORLAND PARK, IL",,"12/12/1986","1986","1321","FIRST SAVINGS OF AMERICA",46975,56013,"FAILURE"
29648,"CASPER, WY",18868,"12/12/1986","1986","1322","GUARANTY FEDERAL BANK FSB",63780,73471,"FAILURE"
29295,"BARRON, WI",24848,"12/16/1986","1986","1323","BARRON COUNTY FS&LA",158237,144439,"ASSISTANCE"
12294,"BOOKER, TX",35752,"12/18/1986","1986","1324","FIRST BANK & TRUST CO.",94888,84607,"FAILURE"
24388,"LAGO VISTA, TX",5312,"12/18/1986","1986","1325","LAGO VISTA NATIONAL BANK",11862,12370,"FAILURE"
24638,"DENVER, CO",4230,"12/18/1986","1986","1326","LANDMARK NATIONAL BANK",12879,12756,"FAILURE"
11936,"LUEDERS, TX",2969,"12/19/1986","1986","1327","FARMERS STATE BANK",9695,9243,"FAILURE"
1407,"PEQUOT LAKES, MN",7013,"12/19/1986","1986","1328","LAKELAND STATE BANK",49435,49145,"FAILURE"
29096,"CLAYTON, MO",75107,"12/22/1986","1986","1329","ST. LOUIS FS&LA",955426,963216,"ASSISTANCE"
15886,"KANSAS CITY, MO",1152,"12/29/1986","1986","1330","BANK OF KANSAS CITY",114114,107316,"ASSISTANCE"
20492,"ARCADIA, LA",197,"12/31/1986","1986","1331","CITIZENS BANK & TRUST COMPANY",10424,10674,"ASSISTANCE"
27865,"LOUISVILLE, KY",93000,"12/31/1986","1986","1332","LINCOLN FS&LA",460843,478330,"ASSISTANCE"
25053,"GRAND JUNCTION, CO",1577,"1/8/1987","1987","1333","AMERICAN NATIONAL BANK OF GRAND JUNCTION",7669,7242,"FAILURE"
18756,"BOWIE, TX",800,"1/8/1987","1987","1334","BOWIE NATIONAL BANK",12253,12406,"FAILURE"
4159,"NORMAN, OK",86222,"1/8/1987","1987","1335","THE SECURITY NAT BK & TR CO. OF NORMAN",198716,171175,"FAILURE"
12548,"CUBA, IL",2475,"1/9/1987","1987","1336","STATE BANK OF CUBA",18275,17717,"FAILURE"
23829,"DENVER, CO",2959,"1/15/1987","1987","1337","FIRST CHARTER BANK",10125,9347,"FAILURE"
17475,"LATIMER, IA",3229,"1/15/1987","1987","1338","LATIMER BANK & TRUST",23230,21988,"FAILURE"
4189,"RUSH SPRINGS, OK",3749,"1/15/1987","1987","1339","THE FIRST NATIONAL BANK OF RUSH SPRINGS",12827,12502,"FAILURE"
24423,"SKIATOOK, OK",4115,"1/15/1987","1987","1340","THE FIRST NATIONAL BANK OF SKIATOOK",13988,13566,"FAILURE"
31169,"BURKBURNETT, TX",269426,"1/16/1987","1987","1341","FIRST S&LA OF BURKBURNETT",204538,74124,"FAILURE"
31598,"WESLACO, TX",160523,"1/16/1987","1987","1342","MAGIC VALLEY S&LA",103392,116546,"ASSISTANCE"
28309,"ROSEBURG, OR",11906,"1/16/1987","1987","1343","UMPQUA S&LA",108213,88486,"FAILURE"
14627,"FREDERICK, OK",10475,"1/22/1987","1987","1344","NATIONAL BANK OF FREDERICK",23821,22368,"FAILURE"
23282,"BISHOP, CA",4082,"1/23/1987","1987","1345","FIRST SIERRA BANK",23227,22996,"FAILURE"
32176,"SANTA ANNA, CA",98903,"1/23/1987","1987","1346","NORTH AMERICA  S&LA",220304,220504,"FAILURE"
2609,"MARLBOROUGH, MA",18654,"1/23/1987","1987","1347","THE FIRST NATIONAL BANK OF MARLBOROUGH",60731,55881,"FAILURE"
25633,"BEAR CREEK, TX",7540,"1/29/1987","1987","1348","BEAR CREEK NATIONAL BANK",26593,25970,"FAILURE"
15143,"PATTONBURG, MO",1499,"1/29/1987","1987","1349","FIRST STATE BANK OF PATTONSBURG",5915,5779,"FAILURE"
20694,"THE WOODLANDS, TX",13871,"1/29/1987","1987","1350","MONTGOMERY COUNTY BANK, N.A.",48494,47634,"FAILURE"
19522,"HOLDENVILLE, OK",5147,"1/29/1987","1987","1351","PEOPLES BANK & TRUST COMPANY",20176,18791,"FAILURE"
4372,"REMINGTON, IN",7767,"1/29/1987","1987","1352","THE FARMERS NATIONAL BANK OF REMINGTON",34717,33499,"FAILURE"
8444,"LA PRYOR, TX",1618,"1/29/1987","1987","1353","THE LA PRYOR STATE BANK",5695,5444,"FAILURE"
17267,"WICHITA, KS",20129,"2/5/1987","1987","1354","BOULEVARD STATE BANK",102271,89631,"FAILURE"
24274,"DENVER, CO",3644,"2/5/1987","1987","1355","MARKET NATIONAL BANK",8724,9377,"FAILURE"
10496,"ALLISON, IA",1511,"2/5/1987","1987","1356","STATE BANK OF ALLISON",17353,16993,"FAILURE"
24709,"DALLAS, TX",5049,"2/5/1987","1987","1357","SUNBELT NATIONAL BANK",11380,11780,"FAILURE"
24056,"SEILING, OK",2407,"2/11/1987","1987","1358","COMMUNITY BANK",5144,5373,"FAILURE"
25193,"LIVE OAK, TX",4904,"2/12/1987","1987","1359","FEDERATED NATIONAL BANK",13632,12392,"FAILURE"
18773,"ATOKA, OK",2483,"2/12/1987","1987","1360","FIRST CITY BANK OF ATOKA",11622,12450,"FAILURE"
24039,"MIDLAND, TX",3712,"2/12/1987","1987","1361","SECURITY NATIONAL BANK",8644,8813,"FAILURE"
14742,"KING CITY, MO",5492,"2/13/1987","1987","1362","FIRST STATE BANK OF KING CITY, MISSOURI",14457,14503,"FAILURE"
31115,"ROCKFORD, IL",115677,"2/13/1987","1987","1363","LIFE SAVINGS OF AMERICA",342279,339245,"FAILURE"
21627,"MANATEE COUNTY, FL",69120,"2/13/1987","1987","1364","THE COUNTY BANK",187142,159572,"FAILURE"
31913,"CHICKASHA, OK",40417,"2/13/1987","1987","1365","UNIVERSAL SA, FA",104554,87976,"FAILURE"
24990,"ATMORE, AL",0,"2/19/1987","1987","1366","FIRST STATE BANK OF ATMORE",12365,12392,"FAILURE"
19257,"LAFAYETTE, LA",12864,"2/20/1987","1987","1367","HUB CITY BANK & TRUST COMPANY",37978,38209,"FAILURE"
5579,"WESLACO, TX",16026,"2/20/1987","1987","1368","THE FIRST NATIONAL BANK OF WESLACO",70708,73170,"FAILURE"
24068,"DURANT, OK",1057,"2/25/1987","1987","1369","AMERICAN NATIONAL BANK",9696,10167,"ASSISTANCE"
19331,"GLENMORA, LA",11,"2/26/1987","1987","1370","CENTRAL BANK & TRUST COMPANY",20598,24660,"ASSISTANCE"
17947,"HART, TX",1246,"2/26/1987","1987","1371","FARMERS STATE BANK",9803,9594,"FAILURE"
24356,"CROSBY, TX",2388,"2/26/1987","1987","1372","FIRST NATIONAL BANK OF CROSBY",7797,8001,"FAILURE"
28129,"BELOIT, KS",22385,"2/27/1987","1987","1373","FIRST FS&LA OF BELOIT",82910,89654,"FAILURE"
30623,"ENGLEWOOD, CO",121663,"2/27/1987","1987","1374","KEY S&LA",241648,203684,"FAILURE"
3695,"LEWISTOWN, IL",4167,"2/27/1987","1987","1375","THE LEWISTOWN BANK",15254,14938,"FAILURE"
9101,"ROCKFORD, IA",1418,"3/4/1987","1987","1376","THE FIRST STATE BANK",15754,15205,"FAILURE"
14426,"WEST CONCORD, MN",1385,"3/5/1987","1987","1377","FIRST NATIONAL BANK IN WEST CONCORD",9068,8741,"FAILURE"
24262,"SAPULPA, OK",2514,"3/5/1987","1987","1378","FIRST NATIONAL BANK OF SAPULPA",7460,7600,"FAILURE"
18994,"HOUSTON, TX",17480,"3/5/1987","1987","1379","LIBERTY BANK",57195,53860,"FAILURE"
25326,"SEALY, TX",2162,"3/5/1987","1987","1380","SEALY NATIONAL BANK",7670,7586,"FAILURE"
32163,"GARDENS, CA",5315,"3/6/1987","1987","1381","SOUTH BAY S&LA",61880,64324,"ASSISTANCE"
24822,"OKLAHOMA CITY, OK",5834,"3/12/1987","1987","1382","EXPRESSWAY BANK",19089,20059,"FAILURE"
23445,"DEL RIO, TX",17986,"3/12/1987","1987","1383","PLAZA NATIONAL BANK",34250,33068,"FAILURE"
3372,"OLNEY, TX",2475,"3/12/1987","1987","1384","THE FIRST NATIONAL BANK OF OLNEY",16684,17340,"FAILURE"
20915,"EL PASO, TX",13489,"3/12/1987","1987","1385","WESTERN BANK",46701,46082,"FAILURE"
8846,"BEAVER CREEK, MN",964,"3/13/1987","1987","1386","BEAVER CREEK STATE BANK",7269,7149,"FAILURE"
30467,"SEATTLE, WA",25941,"3/13/1987","1987","1387","HOME S&LA",150608,117570,"ASSISTANCE"
29828,"MUSKOGEE, OK",235950,"3/13/1987","1987","1388","VICTOR S&LA",601315,505320,"FAILURE"
411,"OKLAHOMA CITY, OK",39633,"3/17/1987","1987","1389","UNITED OKLAHOMA BANK",171925,121959,"FAILURE"
32183,"LOS ANGELES, CA",,"3/18/1987","1987","1390","PERPETUAL SB",62462,59674,"FAILURE"
1108,"FROMBERG, MT",1194,"3/19/1987","1987","1391","CLARKS FORK NATIONAL BANK",8423,8159,"FAILURE"
3139,"CLARKSVILLE, TX",5309,"3/19/1987","1987","1392","RED RIVER NATIONAL BANK IN CLARKSVILLE",22829,23367,"FAILURE"
16856,"SWEENEY, TX",5951,"3/19/1987","1987","1393","SWEENEY BANK",19669,20071,"FAILURE"
32156,"NEW ORLEANS, LA",12488,"3/20/1987","1987","1394","BAYOU FS&LA",25833,28256,"ASSISTANCE"
29821,"HAGERSTOWN, MD",77866,"3/20/1987","1987","1395","FIRST FS&LA",95719,124677,"FAILURE"
31893,"PASCAGOULA, MS",14707,"3/20/1987","1987","1396","FIRST SOUTHERN SA",47063,57202,"FAILURE"
13095,"MOROCCO, IN",1710,"3/20/1987","1987","1397","MOROCCO STATE BANK",16299,15779,"FAILURE"
24789,"ORANGE, CA",5556,"3/20/1987","1987","1398","NEW CITY BANK",26049,25847,"FAILURE"
4243,"MADILL, OK",11324,"3/20/1987","1987","1399","THE MADILL BANK & TRUST COMPANY",39630,39050,"FAILURE"
31171,"VERNON, TX",1061532,"3/20/1987","1987","1400","VERNON S&LA",1347012,1582967,"FAILURE"
30681,"SALT LAKE CITY, UT",478,"3/24/1987","1987","1401","WESTERN S&LA",392698,360780,"ASSISTANCE"
32050,"DAVIE, FL",4191,"3/25/1987","1987","1402","SOUTH FLORIDA SAVINGS BANK",172028,176277,"ASSISTANCE"
9466,"BILLINGS, OK",1162,"3/26/1987","1987","1403","THE FIRST STATE BANK IN BILLINGS",10151,10308,"FAILURE"
31880,"STANTON, CA",29205,"3/27/1987","1987","1404","EQUITABLE S&LA",58927,83722,"FAILURE"
8803,"TALLULAH, LA",11925,"3/27/1987","1987","1405","TALLULAH STATE BANK & TRUST COMP",31136,31357,"FAILURE"
4685,"HERINGTON, KS",4928,"4/2/1987","1987","1406","THE FIRST NATIONAL BANK OF HERINGTON",20742,19866,"FAILURE"
31440,"SOUTH LAKE TAHOE, CA",41668,"4/3/1987","1987","1407","TAHOE S&LA",81164,90792,"ASSISTANCE"
24161,"GLENDALE, CO",481,"4/9/1987","1987","1408","COMMONWEALTH BANK",7799,7696,"FAILURE"
8316,"DEER LODGE, MT",2957,"4/9/1987","1987","1409","DEER LODGE BANK & TRUST COMPANY",15166,14148,"FAILURE"
4047,"BRAMAN, OK",4834,"4/9/1987","1987","1410","FIRST NATIONAL BANK OF BRAMAN",12218,11728,"FAILURE"
24791,"HOUSTON, TX",5390,"4/9/1987","1987","1411","THE SOUTHWESTERN BANK, N.A.",14704,14541,"FAILURE"
16617,"PAROWAN, UT",3752,"4/10/1987","1987","1412","BANK OF IRON COUNTY",19827,19467,"FAILURE"
32028,"ALBANY, OR",15833,"4/10/1987","1987","1413","FUTURE S&LA",57614,57710,"FAILURE"
10094,"BROWNSTOWN, IN",1316,"4/10/1987","1987","1414","THE CITIZENS STATE BANK",29049,27725,"FAILURE"
20724,"SAGINAW, TX",8320,"4/16/1987","1987","1415","FIRST BANK OF SAGINAW",30622,29945,"FAILURE"
24467,"HOUSTON, TX",1898,"4/16/1987","1987","1416","FIRST COMMERCIAL BANK OF TEXAS,",4400,4685,"FAILURE"
16291,"FOREST CITY, MO",1756,"4/16/1987","1987","1417","FIRST STATE BANK OF FOREST CITY",6457,6830,"FAILURE"
32204,"BOCA RATON, FL",,"4/16/1987","1987","1418","SOUTHERN FLORIDABANC SA",219068,256578,"FAILURE"
11426,"OAKLAND, MS",2720,"4/22/1987","1987","1419","THE BANK OF NORTH MISSISSIPPI",14452,13820,"FAILURE"
76,"COLLINSVILLE, AL",934,"4/22/1987","1987","1420","THE PEOPLES BANK",11896,11899,"FAILURE"
26201,"AUSTIN, TX",11466,"4/23/1987","1987","1421","NORTH CENTRAL NATIONAL BANK",23388,23093,"FAILURE"
20304,"OSCEOLA, IA",1583,"4/23/1987","1987","1422","OSCEOLA STATE BANK & TRUST COMPANY",8590,7693,"FAILURE"
31804,"LEESVILLE, LA",121725,"4/24/1987","1987","1423","LIBERTY FS&LA",134936,150687,"FAILURE"
22548,"SALT LAKE COUNTY, UT",110,"4/29/1987","1987","1424","HERITAGE BANK & TRUST",17640,16225,"FAILURE"
16098,"TURKEY, TX",1313,"4/30/1987","1987","1425","PEOPLES STATE BANK",5789,5837,"FAILURE"
18595,"HOUSTON, TX",110841,"4/30/1987","1987","1426","UNITEDBANK-HOUSTON",217304,183389,"FAILURE"
26207,"DENVER, CO",10933,"5/6/1987","1987","1427","AMERICAN BANK OF COMMERCE",25504,24587,"FAILURE"
506,"SISSETON, SD",4479,"5/7/1987","1987","1428","FIRST STATE BANK OF SISSETON",20058,19350,"FAILURE"
24569,"LITTLETON, CO",3795,"5/7/1987","1987","1429","NORTH AMERICAN NATIONAL BANK",9516,9008,"FAILURE"
9426,"MADDOCK, ND",1118,"5/8/1987","1987","1430","FARMERS STATE BANK",11864,11675,"FAILURE"
16357,"MOREAUVILLE, LA",3080,"5/8/1987","1987","1431","MOREAUVILLE STATE BANK",16813,16917,"FAILURE"
16043,"SYRACUSE, NY",0,"5/13/1987","1987","1432","SYRACUSE SAVINGS BANK",1183321,1099485,"ASSISTANCE"
14279,"MARLIN, TX",12746,"5/14/1987","1987","1433","MARLIN NATIONAL BANK",39566,43669,"FAILURE"
5135,"ELBOW LAKE, MN",7717,"5/14/1987","1987","1434","THE FIRST NATIONAL BANK OF ELBOW LAKE",14157,15712,"FAILURE"
16684,"LONG PRAIRIE, MN",2357,"5/14/1987","1987","1435","TODD COUNTY STATE BANK",15410,15150,"FAILURE"
19324,"LIBBY, MT",1718,"5/14/1987","1987","1436","UNITED BANK",15369,14434,"FAILURE"
32138,"NEW PORT RICHEY, FL",,"5/15/1987","1987","1437","LIBERTY S&LA",98688,115467,"FAILURE"
31130,"IRVING, TX",1581749,"5/20/1987","1987","1438","INDEPENDENT AMERICAN SA",1014023,1392604,"FAILURE"
317,"OAK GROVE, LA",5966,"5/21/1987","1987","1439","BANK OF OAK GROVE",24019,23551,"FAILURE"
24487,"AUSTIN, TX",14074,"5/21/1987","1987","1440","LAKE AUSTIN NATIONAL BANK",43698,43348,"FAILURE"
20792,"HOUSTON, TX",7966,"5/21/1987","1987","1441","TEXAS INVESTMENT BANK, N.A.",17088,15268,"FAILURE"
26199,"HOUSTON, TX",18143,"5/28/1987","1987","1442","TEXAS NATIONAL BANK-WESTHEIMER",26342,26420,"FAILURE"
5275,"WILMONT, MN",2005,"5/29/1987","1987","1443","FIRST NATIONAL BANK OF WILMONT",13330,11777,"FAILURE"
16605,"FRISCO, TX",10328,"6/4/1987","1987","1444","THE FIRST STATE BANK",43341,43477,"FAILURE"
20065,"AUSTIN, TX",62407,"6/4/1987","1987","1445","UNITED BANK OF TEXAS",208352,190365,"FAILURE"
